Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL
1600,78753,UT Austin,5.68 miles,"1407 Avebury Cir #B, Austin, TX 78753",1,2,925,1966,zillow.com/homedetails/1407-Avebury-Cir-B-Austin-TX-78753/2081661049_zpid/
1393,78741,UT Austin,4.07 miles,"2317 S Pleasant Valley Rd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/trio/5XhsvH/
1840,78748,UT Austin,10.03 miles,"10400 Old Manchaca Rd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/casata-austin/9LSmLB/
1405,78681,UT Austin,13.36 miles,"2800 La Frontera Blvd, Round Rock, TX",1,2,,,zillow.com/apartments/round-rock-tx/enclave-at-la-frontera/5Xht49/
1445,78704,UT Austin,4.46 miles,"3414-3436 Willowrun Dr, Austin, TX",1,2,,,zillow.com/b/3414-3436-willowrun-dr-austin-tx-9jCjmk/
1349,78704,UT Austin,4.41 miles,"3415 Menchaca Rd, Austin, TX",1,2,,,zillow.com/b/3415-menchaca-rd-austin-tx-BtMcTW/
1730,78741,UT Austin,4.23 miles,"4404 E Oltorf St, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/oltera-in-soeast/5Xht5R/
4250,78704,UT Austin,2.94 miles,"1511 Drake Ave #A, Austin, TX 78704",1,2,1200,3200,zillow.com/homedetails/1511-Drake-Ave-A-Austin-TX-78704/2083115571_zpid/
1250,78723,UT Austin,3.72 miles,"6103 Manor Rd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/villas-at-mueller/5Xht7J/
1895,78751,UT Austin,2.2 miles,"5302 Ave G, 5302 Avenue G #B, Austin, TX 78751",1,2,900,2632,zillow.com/b/5302-ave-g-austin-tx-5XvGvH/
1695,78756,UT Austin,2.4 miles,"5304 Grover Avenue, 5304 Grover Ave #A, Austin, TX 78756",1,2,757,1856,zillow.com/b/5304-grover-avenue-austin-tx-5ypYJZ/
2400,78731,UT Austin,2.77 miles,"4813 W Frances Pl, Austin, TX 78731",1,2,941,2275,zillow.com/homedetails/4813-W-Frances-Pl-Austin-TX-78731/29342753_zpid/
1305,78745,UT Austin,6.22 miles,"Cherry Hill Lofts, 5609 Cougar Dr APT 102, Austin, TX 78745",1,2,708,1406,zillow.com/b/cherry-hill-lofts-austin-tx-5jCZ3Y/
1775,78751,UT Austin,2.31 miles,"606 Franklin Blvd APT A, Austin, TX 78751",1,2,871,3033,zillow.com/homedetails/606-Franklin-Blvd-APT-A-Austin-TX-78751/2103665172_zpid/
2150,78703,UT Austin,2.11 miles,"Norwalk Square Condominiums, 1411 Norwalk Ln APT 104, Austin, TX 78703",1,2,,2295,zillow.com/b/norwalk-square-condominiums-austin-tx-5YN8LC/
1400,78758,UT Austin,6.2 miles,"1735 Rutland Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/ascent-at-north-burnet/5XhtBh/
1795,78753,UT Austin,7.29 miles,"11513 Whitewing Ave, Austin, TX 78753",1,2,1223,2043,zillow.com/homedetails/11513-Whitewing-Ave-Austin-TX-78753/2092570177_zpid/
1475,78729,UT Austin,10.93 miles,"Polo Club, 8519 Cahill Dr #1303, Austin, TX 78729",1,2,765,1368,zillow.com/apartments/austin-tx/polo-club/5Xht8f/
1450,78757,UT Austin,4.47 miles,"2101 W Anderson Ln, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/atx-north/5Xht3Z/
1599,78741,UT Austin,4.73 miles,"Polaris on the Park, 1720 Woodward St #1710-104, Austin, TX 78741",1,2,1056,,zillow.com/apartments/austin-tx/polaris-on-the-park/5Xht6J/
1685,78704,UT Austin,4.73 miles,"1304 Summer Oak Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/tramor-at-oak-run/5XhtBJ/
1425,78745,UT Austin,7.14 miles,"Cannon Place, 1500 W William Cannon Dr APT 210, Austin, TX 78745",1,2,780,,zillow.com/apartments/austin-tx/cannon-place/5Xhsxh/
1575,78704,UT Austin,4.7 miles,"1508 Southport Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/villas-at-southport/5Xht9G/
1950,78745,UT Austin,5.61 miles,"1304 Falcon Cv, Austin, TX 78745",1,2,720,2304,zillow.com/homedetails/1304-Falcon-Cv-Austin-TX-78745/29482672_zpid/
2100,78702,UT Austin,1.96 miles,"2915 E 13th St, Austin, TX 78702",1,2,952,2650,zillow.com/homedetails/2915-E-13th-St-Austin-TX-78702/29389812_zpid/
1409,78750,UT Austin,9.63 miles,"13355 S Us Highway 183 S, Austin, TX",1,2,,,zillow.com/b/toscana-apartments-austin-tx-CbXqk3/
1615,78735,UT Austin,8.14 miles,"6636 W William Cannon Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/lantana-ridge/5Xht5d/
1225,78757,UT Austin,4.5 miles,"Magnolia Flats, 1720 Wooten Park Dr APT 217, Austin, TX 78757",1,2,860,,zillow.com/apartments/austin-tx/magnolia-flats/9LTC4V/
1550,78723,UT Austin,4.15 miles,"3210 Northeast Dr #B, Austin, TX 78723",1,2,875,2034,zillow.com/homedetails/3210-Northeast-Dr-B-Austin-TX-78723/2091864583_zpid/
1745,78741,UT Austin,4.57 miles,"2404 Riverside Farms Rd, Austin, TX 78741",1,2,840,1993,zillow.com/homedetails/2404-Riverside-Farms-Rd-Austin-TX-78741/29464509_zpid/
1987,78735,UT Austin,8.51 miles,"Lantana Hills, 7601 Rialto Blvd APT 2622, Austin, TX 78735",1,2,1035,2020,zillow.com/apartments/austin-tx/lantana-hills/5Xhswx/
1450,78731,UT Austin,1.68 miles,"2 bed, 1.0 bath, 832 sqft, $1,450, 1808 W 35th St #7670973, Austin, TX 78731",1,2,832,,zillow.com/b/1808-w-35th-st-austin-tx-C4Wsjm/
1800,78741,UT Austin,4.1 miles,"1903 Townesouth Cir, Austin, TX 78741",1,2,850,2598,zillow.com/homedetails/1903-Townesouth-Cir-Austin-TX-78741/29463728_zpid/
3600,78702,UT Austin,2.75 miles,"1101 Cherico St, Austin, TX 78702",1,2,1104,2594,zillow.com/homedetails/1101-Cherico-St-Austin-TX-78702/29385566_zpid/
1810,78613,UT Austin,13.21 miles,"12700 Ridgeline Blvd, Cedar Park, TX",1,2,,,zillow.com/apartments/cedar-park-tx/arella-lakeline/65fZXd/
1519,78729,UT Austin,12.62 miles,"9001 Amberglen Blvd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/camden-amber-oaks/5Xhsyp/
1569,78745,UT Austin,7.02 miles,"The Dexter, 744 W William Cannon Dr #2-1008, Austin, TX 78745",1,2,853,,zillow.com/apartments/austin-tx/the-dexter/5Xhsyk/
1622,78732,UT Austin,10.73 miles,"4500 Steiner Ranch Blvd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/meritage-at-steiner-ranch/5Xht7F/
3600,78702,UT Austin,1.67 miles,"1202 E 8th St, Austin, TX 78702",1,2,975,2714,zillow.com/homedetails/1202-E-8th-St-Austin-TX-78702/94642786_zpid/
1647,78726,UT Austin,11.02 miles,"8225 N Fm 620, Austin, TX",1,2,,,zillow.com/b/abelia-flats-austin-tx-5Xhstm/
1849,78702,UT Austin,1.96 miles,"1630 E 6th St, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/sentral-east-austin-at-1630-e.-sixth/BKB5P5/
1440,78726,UT Austin,11.57 miles,"8600 N Fm 620 Rd, Austin, TX",1,2,,,zillow.com/b/the-verandah-austin-tx-9gpMtz/
1439,78748,UT Austin,8.71 miles,"8800 S 1st St, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/the-james-on-south-first/65WVsN/
1477,78741,UT Austin,3.38 miles,"2101 Elmont Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/mesh/5Yv2DB/
1348,78728,UT Austin,11.27 miles,"1630 Wells Branch Pkwy, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/maa-wells-branch/5XhsyQ/
1639,78752,UT Austin,4.04 miles,"7607 Blessing Ave, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/the-vue/5XhtC9/
1368,78758,UT Austin,4.99 miles,"833 Fairfield Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/chateau-avalon-of-austin/5Xht2X/
1609,78756,UT Austin,2.62 miles,"2202 W North Loop Blvd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/kensington-court/5XryNC/
1225,78757,UT Austin,4.42 miles,"7945 Gault St, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/gault-street-apartments/5Xpb68/
1461,78759,UT Austin,9.83 miles,"12148 Jollyville Rd, Austin, TX",1,2,,,zillow.com/b/villas-at-shadow-oaks-austin-tx-5XhtBk/
2266,78741,UT Austin,4.75 miles,"6107 E Riverside Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/bridge-at-henley/BPFXR9/
1250,78748,UT Austin,9.45 miles,"2307 Rachael Court, 2307 Rachael Ct APT C, Austin, TX 78748",1,2,780,2213,zillow.com/b/2307-rachael-court-austin-tx-5YN7vm/
1629,78751,UT Austin,1.29 miles,"Duval Villa, 4305 Duval St APT 136, Austin, TX 78751",1,2,935,,zillow.com/apartments/austin-tx/duval-villa/5XhszJ/
1995,78731,UT Austin,1.88 miles,"4009 Idlewild Rd #B, Austin, TX 78731",1,2,850,2057,zillow.com/homedetails/4009-Idlewild-Rd-B-Austin-TX-78731/2060602669_zpid/
1419,76550,UT Austin,9.63 miles,"13355 N Us Highway 183, Austin, TX",1,2,,,zillow.com/b/toscana-apartments-austin-tx-BT4msB/
1250,78724,UT Austin,6.53 miles,"8419 Riverstone Dr BUILDING C, Austin, TX 78724",1,2,797,1169,zillow.com/homedetails/8419-Riverstone-Dr-BUILDING-C-Austin-TX-78724/2055768752_zpid/
2250,78722,UT Austin,1.85 miles,"2933 Higgins St, Austin, TX 78722",1,2,817,2199,zillow.com/homedetails/2933-Higgins-St-Austin-TX-78722/29392228_zpid/
2595,78702,UT Austin,2.4 miles,"41 Waller St APT 104, Austin, TX 78702",1,2,936,2697,zillow.com/homedetails/41-Waller-St-APT-104-Austin-TX-78702/83125144_zpid/
2100,78722,UT Austin,1.8 miles,"2008 Rountree Dr, Austin, TX 78722",1,2,870,2294,zillow.com/homedetails/2008-Rountree-Dr-Austin-TX-78722/29392216_zpid/
1750,78704,UT Austin,4.02 miles,"1403 Waterloo Trl #A, Austin, TX 78704",1,2,780,2276,zillow.com/homedetails/1403-Waterloo-Trl-A-Austin-TX-78704/2101730356_zpid/
2600,78756,UT Austin,1.71 miles,"1506 W 42nd St, Austin, TX 78756",1,2,900,2401,zillow.com/homedetails/1506-W-42nd-St-Austin-TX-78756/2090699104_zpid/
2300,78702,UT Austin,2.02 miles,"2917 E 12th St, 2917 E 12th St #B, Austin, TX 78702",1,2,871,2094,zillow.com/b/2917-e-12th-st-austin-tx-9T5WvH/
1449,78753,UT Austin,7.85 miles,"12118 Walnut Park Xing, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/canyon-ridge/5Xht6g/
1395,78757,UT Austin,5.11 miles,"Oasis at Midtown, 2301 Ohlen Rd APT 211, Austin, TX 78757",1,2,800,1594,zillow.com/b/oasis-at-midtown-austin-tx-BSXsnV/
1800,78705,UT Austin,0.61 miles,"2703 Swisher St #A201, Austin, TX 78705",1,2,774,,zillow.com/homedetails/2703-Swisher-St-A201-Austin-TX-78705/2055258796_zpid/
1750,78752,UT Austin,3.6 miles,"St. Johns West, 601 W Saint Johns Ave #1-1111, Austin, TX 78752",1,2,840,2001,zillow.com/apartments/austin-tx/st.-johns-west/9T5j3r/
1575,78757,UT Austin,5.35 miles,"8603 Woodstone Dr #A, Austin, TX 78757",1,2,833,1794,zillow.com/homedetails/8603-Woodstone-Dr-A-Austin-TX-78757/2130061482_zpid/
1394,78752,UT Austin,3.94 miles,"7581 Chevy Chase Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/chevy-chase/5Xht3C/
1389,78723,UT Austin,2.4 miles,"1200 Broadmoor Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/the-lowell-at-mueller/5Xht39/
1388,78750,UT Austin,6.51 miles,"6500 Champion Grandview Way, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/10x-living-at-grandview/5Xht26/
1760,78731,UT Austin,4.87 miles,"3500 Greystone Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/juniper-springs-apartments/5XhszM/
1595,78745,UT Austin,8.38 miles,"8116 West Gate Blvd, 8116 W Gate Blvd #B, Austin, TX 78745",1,2,910,,zillow.com/b/8116-west-gate-blvd-austin-tx-9WXBxs/
1593,78746,UT Austin,3.65 miles,"2901 Barton Skyw, Austin, TX",1,2,,,zillow.com/b/maa-barton-skyway-austin-tx-BgxqPy/
2000,78745,UT Austin,5.32 miles,"4507 Clawson Rd, Austin, TX 78745",1,2,768,2169,zillow.com/homedetails/4507-Clawson-Rd-Austin-TX-78745/29479877_zpid/
1395,78729,UT Austin,12.45 miles,"8701 W Parmer Ln, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/artisan-apartments-%26-shops/5XhsvV/
1595,78751,UT Austin,2.25 miles,"600 E 53rd St, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/district-53/5XhszR/
1609,78722,UT Austin,1.3 miles,"Volume, 2604 Manor Rd #122, Austin, TX 78722",1,2,846,1599,zillow.com/apartments/austin-tx/volume/5Xht6N/
2056,78703,UT Austin,2.29 miles,"2600 Lake Austin Blvd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/the-boulevard-at-town-lake/5Xht5F/
1575,78733,UT Austin,8.84 miles,"405 Eagle Lookout Dr APT B, Austin, TX 78733",1,2,950,3330,zillow.com/homedetails/405-Eagle-Lookout-Dr-APT-B-Austin-TX-78733/2093243082_zpid/
1570,78759,UT Austin,7.26 miles,"8701 Bluffstone Cv, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/canyon-resort-at-great-hills-apartments/5Xhsx5/
1360,78752,UT Austin,3.39 miles,"1114 Camino La Costa, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/magnolia-court/5Xht4R/
1249,78757,UT Austin,4.42 miles,"CrestHaus Apartments, 7929 Gault St, Austin, TX 78757",1,2,830,,zillow.com/b/cresthaus-apartments-austin-tx-9LTDwL/
2800,78702,UT Austin,2.45 miles,"2014 Willow St, Austin, TX 78702",1,2,1295,2893,zillow.com/homedetails/2014-Willow-St-Austin-TX-78702/29383004_zpid/
1399,78748,UT Austin,9.09 miles,"811 W Slaughter Ln, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/camden-shadow-brook/5Xht2F/
1490,78745,UT Austin,7.32 miles,"3014 W William Cannon Dr, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/highlands-hill-country/5Xht5c/
1420,78752,UT Austin,2.86 miles,"The Preserve Central Park, 6008 N Lamar Blvd, Austin, TX 78752",1,2,920,,zillow.com/apartments/austin-tx/the-preserve-central-park/FGzm/
1799,78746,UT Austin,4.19 miles,"2800 Bartons Bluff Ln, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/barton-creek-landing/5Xhsxt/
1795,78745,UT Austin,7.31 miles,"Ohxan Properties LLC ( 106 Meteor Dr ), 106 Meteor Dr #A, Austin, TX 78745",1,2,900,1472,zillow.com/b/ohxan-properties-llc-%28-106-meteor-dr-%29-austin-tx-9LSWbp/
2495,78702,UT Austin,1.93 miles,"1403 Clifford Ave, Austin, TX 78702",1,2,1168,2476,zillow.com/homedetails/1403-Clifford-Ave-Austin-TX-78702/29389906_zpid/
1450,78758,UT Austin,7.71 miles,"Owens Properties1 (1815 Prairie Knoll Ct), 1815 Prairie Knoll Ct #B, Austin, TX 78758",1,2,840,1674,zillow.com/b/owens-properties1-%281815-prairie-knoll-ct%29-austin-tx-5YFMSQ/
1538,78759,UT Austin,7.48 miles,"10300 Jollyville Rd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/hardrock-canyon/5Xht4Y/
1300,78705,UT Austin,0.67 miles,"La Casita, 2900 Cole St, Austin, TX 78705",1,2,785,,zillow.com/apartments/austin-tx/la-casita/5Xpb5s/
1400,78745,UT Austin,6.22 miles,"5608 Cougar Dr APT 205, Austin, TX 78745",1,2,785,1500,zillow.com/homedetails/5608-Cougar-Dr-APT-205-Austin-TX-78745/62608049_zpid/
1500,78752,UT Austin,3.66 miles,"1303 E Saint Johns Ave #A, Austin, TX 78752",1,2,927,2254,zillow.com/homedetails/1303-E-Saint-Johns-Ave-A-Austin-TX-78752/2112612636_zpid/
1595,78745,UT Austin,6.34 miles,"Cedar + Sage, 5800 Cougar Dr, Austin, TX 78745",1,2,780,,zillow.com/apartments/austin-tx/cedar-%2b-sage/5jCZ3h/
3600,78703,UT Austin,1.55 miles,"2104 Indian Trl, Austin, TX 78703",1,2,1243,5622,zillow.com/homedetails/2104-Indian-Trl-Austin-TX-78703/29335085_zpid/
1780,78745,UT Austin,5.99 miles,"5214 Tahoe Trl #A, Austin, TX 78745",1,2,925,1565,zillow.com/homedetails/5214-Tahoe-Trl-A-Austin-TX-78745/2133502924_zpid/
1819,78759,UT Austin,10.25 miles,"8585 Spicewood Springs Rd, Austin, TX",1,2,,,zillow.com/apartments/austin-tx/terrazzo/5XhtCj/
1350,78748,UT Austin,9.36 miles,"9600 Sugar Hill Dr UNIT A, Austin, TX 78748",1,2,900,,zillow.com/homedetails/9600-Sugar-Hill-Dr-UNIT-A-Austin-TX-78748/2055872441_zpid/
1400,78704,UT Austin,4.68 miles,"City Scene One, 3819 Southway Dr APT 103, Austin, TX 78704",1,2,820,1400,zillow.com/b/city-scene-one-austin-tx-5XhtCC/
2400,78702,UT Austin,1.84 miles,"1911 Hamilton Ave, Austin, TX 78702",1,2,900,2449,zillow.com/homedetails/1911-Hamilton-Ave-Austin-TX-78702/29386131_zpid/
1400,78748,UT Austin,10.29 miles,"Saddle Creek And The Cove, 10801 Old Manchaca Rd APT 1205, Austin, TX 78748",1,2,988,1629,zillow.com/apartments/austin-tx/saddle-creek-and-the-cove/5Xht9t/
1250,78744,UT Austin,6.03 miles,"4905 Merritt Circle, 4905 Merritt Cir APT C, Austin, TX 78744",1,2,780,1300,zillow.com/b/4905-merritt-circle-austin-tx-9LSTNN/
2500,78759,UT Austin,6.25 miles,"8200 Neely Dr APT 109, Austin, TX 78759",1,2,979,1764,zillow.com/homedetails/8200-Neely-Dr-APT-109-Austin-TX-78759/58299203_zpid/
1492,78750,UT Austin,10.48 miles,"Summit at Westwood, 8312 Fathom Cir #11-1101, Austin, TX 78750",1,2,812,1566,zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
2600,78704,UT Austin,3.05 miles,"906 E Monroe St, Austin, TX 78704",1,2,800,3747,zillow.com/homedetails/906-E-Monroe-St-Austin-TX-78704/2094844361_zpid/
