Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL
1581,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 1738, Austin, TX 78744",2,2,1064,,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbNBHm/
1850,78724,UT Austin,6.06 miles,"9301 E Us Highway 290, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/high-point-preserve/C52cvD/
2079,78745,UT Austin,6.49 miles,"Bexley SoCo, 6001 S Congress Ave #2201, Austin, TX 78745",2,2,1105,2317,zillow.com/apartments/austin-tx/bexley-soco/BMpjKj/
1735,78745,UT Austin,6.36 miles,"5801 Libyan Dr Austin, 5801 Libyan Dr #B, Austin, TX 78745",2,2,930,1922,zillow.com/b/5801-libyan-dr-austin-austin-tx-5brhFy/
1649,78729,UT Austin,11.56 miles,"8601 Anderson Mill Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bexley-at-anderson-mill/5Xht55/
3095,78756,UT Austin,2.2 miles,"1204 W 51st St, Austin, TX 78756",2,2,959,2600,zillow.com/homedetails/1204-W-51st-St-Austin-TX-78756/29410675_zpid/
1869,78732,UT Austin,10.45 miles,"4800 Steiner Ranch Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bridge-at-steiner-ranch/649BSh/
2037,78736,UT Austin,9.8 miles,"7870 W Us Highway 290, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/yaupon-by-windsor/BqMWNJ/
1369,78747,UT Austin,10.41 miles,"10505 S Interstate Highway 35 Frontage Rd, Austin, TX",2,2,,,zillow.com/b/bridge-at-asher-austin-tx-BsLQPV/
1765,78727,UT Austin,10.38 miles,"5708 W Parmer Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/windsor-republic-place/9n7QMk/
2586,78702,UT Austin,2.36 miles,"2400 E 6th St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/e6/63F9FD/
1478,78728,UT Austin,11.27 miles,"1630 Wells Branch Pkwy, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-wells-branch/5XhsyQ/
1505,78745,UT Austin,10.68 miles,"7655 Ranch Rd N, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BpdHPG/
1478,78723,UT Austin,4.55 miles,"6600 Ed Bluestein Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-east-austin/5XhtB4/
1605,78729,UT Austin,10.93 miles,"8519 Cahill Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/polo-club/5Xht8f/
2200,78704,UT Austin,4.51 miles,"404 Cherry Hill Dr, Austin, TX 78704",2,2,1000,2334,zillow.com/homedetails/404-Cherry-Hill-Dr-Austin-TX-78704/29478787_zpid/
1520,78753,UT Austin,8.35 miles,"305 E Yager Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/
2127,78741,UT Austin,3.31 miles,"1201 Lady Bird Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/azul-lakeshore/9hMgtj/
1341,78744,UT Austin,7.19 miles,"2302 E William Cannon Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/hillside-on-cannon/5XhtCP/
2020,78705,UT Austin,0.6 miles,"2515 Pearl St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
2884,78701,UT Austin,1.63 miles,"301 Brazos St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/whitley/5XhtCV/
5995,78701,UT Austin,2.3 miles,"44 East Ave #3105, Austin, TX 78701",2,2,1228,6085,zillow.com/homedetails/44-East-Ave-3105-Austin-TX-78701/2061152527_zpid/
1993,78759,UT Austin,7.14 miles,"10011 Stonelake Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/cortland-arboretum/5hS6Kb/
1740,78745,UT Austin,5.72 miles,"5010 S Congress Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/sur512/65cnLM/
2633,78722,UT Austin,1.56 miles,"2900 Manor Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/elan-east/5YyFnT/
1650,78753,UT Austin,5.44 miles,"Tides on North Plaza, 9200 North Plz APT 0502, Austin, TX 78753",2,2,1041,1498,zillow.com/apartments/austin-tx/tides-on-north-plaza/5Yy9jq/
2324,78741,UT Austin,5.39 miles,"1900 Airport Commerce Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/arise-riverside/BMFMwY/
1750,78727,UT Austin,9.59 miles,"12810 Tomanet Trl, Austin, TX 78727",2,2,900,1565,zillow.com/homedetails/12810-Tomanet-Trl-Austin-TX-78727/29442761_zpid/
1595,78748,UT Austin,9.39 miles,"1215 W Slaughter Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/iron-rock-ranch/5Xht42/
1495,78745,UT Austin,7.14 miles,"1500 W William Cannon Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/cannon-place/5Xhsxh/
1395,78745,UT Austin,6.92 miles,"2309 Berkeley Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/tramor-at-hunter%27s-glen/5Xht52/
1595,78704,UT Austin,4.73 miles,"1304 Summer Oak Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/tramor-at-oak-run/5XhtBJ/
1482,78744,UT Austin,6.77 miles,"6201 Sneed Cv, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/terrace-cove/5hJBQv/
1870,78724,UT Austin,5.01 miles,"Delco Flats, 7601 Springdale Rd #3310, Austin, TX 78724",2,2,965,1800,zillow.com/apartments/austin-tx/delco-flats/C4dxGq/
2372,78752,UT Austin,3.05 miles,"212 W Highland Mall Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/medina-highlands/C3TMyb/
1617,78727,UT Austin,10.45 miles,"13401 Legendary Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-monterra/5Xm2t6/
2251,78749,UT Austin,8.97 miles,"4009 Sabio Dr, Austin, TX",2,2,,,zillow.com/b/alexan-garza-ranch-austin-tx-BTccFP/
1474,78759,UT Austin,5.93 miles,"4021 Steck Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/woodstone/5XhtGg/
1729,78724,UT Austin,6.12 miles,"5301 Decker Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/spectra-parks/BMpsjP/
2645,78702,UT Austin,1.83 miles,"1211 E 5th St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/residences-at-saltillo/BNPrCY/
1772,78717,UT Austin,13.36 miles,"9701 Spectrum Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/rhythm/BPVMfB/
1685,78748,UT Austin,10.33 miles,"10500 S Interstate Highway 35, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bell-southpark/BCNrK3/
1939,78704,UT Austin,4.72 miles,"3816 S Lamar Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/retreat-at-barton-creek/5Xht8C/
1632,78613,UT Austin,13.49 miles,"13010 Ridgeline Blvd, Austin, TX",2,2,,,zillow.com/apartments/cedar-park-tx/lakeline-crossing/B6yVBp/
1939,78726,UT Austin,10.83 miles,"8021 N Fm 620 Rd, Austin, TX",2,2,,,zillow.com/b/nolina-flats-austin-tx-BMz4jV/
3311,78703,UT Austin,1.8 miles,"507 Pressler St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/pressler-apartments/5Xht47/
1581,78726,UT Austin,11.44 miles,"8600 N Fm 620 Rd, Austin, TX",2,2,,,zillow.com/b/the-verandah-austin-tx-9gpMtz/
1255,78723,UT Austin,4.07 miles,"7227 E Highway 290, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/sage-hill-apartment-homes/5Xht8Q/
2474,78735,UT Austin,8.04 miles,"2716 Barton Creek Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/barton-creek-villas/5Xht8S/
1483,78745,UT Austin,6.72 miles,"6300 S Congress Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/soco-apartments/5XhtBw/
1729,78754,UT Austin,5.71 miles,"9500 Dessau Rd, Austin, TX",2,2,,,zillow.com/b/9500-austin-tx-5Xht7r/
1352,78754,UT Austin,8.22 miles,"12101 Dessau Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/parmer-place/5Xht9L/
2345,78749,UT Austin,10.54 miles,"7500 W Slaughter Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-saint-mary/BPFgdM/
1500,78704,UT Austin,4.39 miles,"3501 S 1st St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/establishment/5Xht4W/
1599,78731,UT Austin,4.96 miles,"3600 Greystone Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bridge-at-northwest-hills/5Xht7W/
1722,78741,UT Austin,3.87 miles,"1919 Burton Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/emerson-apartments/5Xht3S/
1685,78746,UT Austin,4.37 miles,"2301 S Mo Pac Expy, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/2301-s-mo-pac-expy/5Xht2V/
1608,78735,UT Austin,8.08 miles,"6636 W William Cannon Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/lantana-ridge/5Xht5d/
2630,78702,UT Austin,1.36 miles,"Eleven by Windsor, 811 E 11th St APT 161, Austin, TX 78702",2,2,1007,2725,zillow.com/apartments/austin-tx/eleven-by-windsor/5Xkjqj/
1855,78704,UT Austin,3.03 miles,"1500 S Lamar Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-south-lamar/5Xht9d/
1613,78749,UT Austin,9.55 miles,"8801 La Cresada Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-western-oaks/5Xht5k/
2755,78702,UT Austin,1.94 miles,"1621 E 6th St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-arnold/9VzNQD/
3652,78704,UT Austin,2.7 miles,"1221 S Congress Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-lola/5Xht7P/
3200,78751,UT Austin,1.54 miles,"820 E 45th 1/2 St, Austin, TX 78751",2,2,1126,2894,zillow.com/homedetails/820-E-45th-1-2-St-Austin-TX-78751/2061488159_zpid/
1500,78728,UT Austin,10.7 miles,"1911 Alex, 1911 Alex Ave APT B, Austin, TX 78728",2,2,1050,,zillow.com/b/1911-alex-austin-tx-5dXjhJ/
1423,78748,UT Austin,10.7 miles,"11001 S 1st St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-double-creek/5XhsyT/
2045,78704,UT Austin,4.57 miles,"3707 Manchaca Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-grove/5Xht2w/
1450,78749,UT Austin,8.57 miles,"5001 Convict Hill Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/nichols-park/5Xht68/
1619,78750,UT Austin,9.35 miles,"9900 McNeil Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bridge-at-ribelin-ranch/5XhswV/
1497,78726,UT Austin,11.36 miles,"8801 N Fm 620 Rd, Austin, TX",2,2,,,zillow.com/b/sonterra-luxury-apartment-homes-austin-tx-9mgph3/
1850,78745,UT Austin,6.75 miles,"1207 S Trace Dr, Austin, TX 78745",2,2,1150,2299,zillow.com/homedetails/1207-S-Trace-Dr-Austin-TX-78745/29490020_zpid/
2154,78751,UT Austin,1.74 miles,"4600 W Guadalupe St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/residences-at-the-triangle/5Xht9K/
1724,78758,UT Austin,7.97 miles,"11915 Stonehollow Dr, Austin, TX",2,2,,,zillow.com/b/folio-austin-tx-5Xht5g/
1725,78717,UT Austin,13.54 miles,"9301 Spectrum Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/ventana-oaks-luxury-apartment-homes/5XhtDZ/
2610,78741,UT Austin,3.02 miles,"1620 E Riverside Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/amli-south-shore/5Xhswn/
1595,78736,UT Austin,11.41 miles,"8800 Us Highway 290, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/alister-oak-hill/63G24y/
1745,78613,UT Austin,13.01 miles,"12638 Ridgeline Blvd, Cedar Park, TX",2,2,,,zillow.com/apartments/cedar-park-tx/caliza/BMmHyR/
2000,78705,UT Austin,0.8 miles,"2207 Leon St APT 101, Austin, TX 78705",2,2,829,1794,zillow.com/homedetails/2207-Leon-St-APT-101-Austin-TX-78705/114405323_zpid/
1813,78613,UT Austin,13.21 miles,"12700 Ridgeline Blvd, Cedar Park, TX",2,2,,,zillow.com/apartments/cedar-park-tx/arella-lakeline/65fZXd/
2534,78723,UT Austin,2.33 miles,"4818 Berkman Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/overture-mueller/9n57jJ/
1549,78745,UT Austin,6.41 miles,"625 E Stassney Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/agave-at-south-congress/5Xht6Y/
4745,78701,UT Austin,1.82 miles,"110 San Antonio St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/northshore-austin/65dF7Z/
1581,78727,UT Austin,8.74 miles,"4716 Duval Rd, Austin, TX",2,2,,,zillow.com/b/the-springs-garden-homes-austin-tx-5XhtBt/
1599,78731,UT Austin,4.18 miles,"6600 Valleyside Rd #30, Austin, TX 78731",2,2,985,,zillow.com/homedetails/6600-Valleyside-Rd-30-Austin-TX-78731/2056058021_zpid/
1795,78748,UT Austin,9.9 miles,"2628 Gwendolyn Ln, 2628 Gwendolyn Ln, Austin, TX 78748",2,2,1207,2438,zillow.com/homedetails/2628-Gwendolyn-Ln-Austin-TX-78748/29510163_zpid/
2153,78741,UT Austin,2.85 miles,"1300 E Riverside Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/berkshire-riverview/5Xkzfj/
3771,78758,UT Austin,7.26 miles,"10727 Domain Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/flatiron-domain/B6n86c/
1899,78745,UT Austin,5.35 miles,"4411 S Congress Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/44-south/9T5fhN/
1982,78754,UT Austin,6.23 miles,"1625 Edgeworth Bnd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/pioneer-hill/BtWLVC/
1654,78744,UT Austin,8.31 miles,"8003 S Interstate Highway 35, Austin, TX",2,2,,,zillow.com/b/bexley-3five-austin-tx-BY3SmC/
3296,78704,UT Austin,2.24 miles,"300 S Lamar Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/cole-apartments/5XhswF/
2086,78753,UT Austin,8.42 miles,"12217 N Interstate Highway 35, Austin, TX",2,2,,,zillow.com/b/the-upland-austin-tx-C76ZMt/
1845,78745,UT Austin,8.21 miles,"8103 S Congress Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/windsor-south-congress/BPWJny/
1615,78758,UT Austin,8.02 miles,"12001 Metric Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/madison-northridge/5XhszT/
1679,78748,UT Austin,8.71 miles,"8800 S 1st St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-james-on-south-first/65WVsN/
1684,78753,UT Austin,7.85 miles,"12118 Walnut Park Xing, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/canyon-ridge/5Xht6g/
1645,78727,UT Austin,9.85 miles,"13401 Metric Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-amethyst/5Xht4z/
2072,78704,UT Austin,2.41 miles,"614 S 1st St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3700,78723,UT Austin,1.98 miles,"1830 Simond Ave FLOOR 2-ID88, Austin, TX 78723",2,2,1083,,zillow.com/homedetails/1830-Simond-Ave-FLOOR-2-ID88-Austin-TX-78723/2055729751_zpid/
1975,78750,UT Austin,13.71 miles,"14115 N Highway 183, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/brightleaf-at-lakeline/CBbwHp/
1550,78748,UT Austin,9.07 miles,"9301 Kempler Dr, 9301 Kempler Dr #A, Austin, TX 78748",2,2,985,2065,zillow.com/b/9301-kempler-dr-austin-tx-5YN8CN/
1750,78748,UT Austin,9.62 miles,"2704 Aftonshire Way, Austin, TX",2,2,,,zillow.com/b/2704-aftonshire-way-austin-tx-5ZwpyH/
1739,78752,UT Austin,4.04 miles,"7607 Blessing Ave, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-vue/5XhtC9/
2710,78741,UT Austin,4.71 miles,"6108 E Riverside Dr FLOOR 4-ID76, Austin, TX 78741",2,2,1062,2261,zillow.com/homedetails/6108-E-Riverside-Dr-FLOOR-4-ID76-Austin-TX-78741/2062930172_zpid/
1718,78756,UT Austin,2.62 miles,"Kensington Court, 2202 W North Loop Blvd #ELP2202-16, Austin, TX 78756",2,2,960,1754,zillow.com/apartments/austin-tx/kensington-court/5XryNC/
1914,78747,UT Austin,10.56 miles,"10801 S Interstate Highway 35 Frontage Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/farmhouse-apartments/BVmTpn/
1575,78758,UT Austin,8.09 miles,"2320 Gracy Farms Ln, Austin, TX",2,2,,,zillow.com/b/2320-gracy-farms-ln-austin-tx-5XhtBD/
1375,78729,UT Austin,10.43 miles,"7905 San Felipe Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/summer-grove/5XhtCq/
1979,78744,UT Austin,8.55 miles,"8350 Bluff Springs Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/wilder/BqY3MM/
1650,78751,UT Austin,2.25 miles,"2 bed, 2.0 bath, 997 sqft, $1,650, 612 W North Loop Blvd #9716436, Austin, TX 78751",2,2,997,,"zillow.com/b/2-bed,-2.0-bath,-997-sqft,-%241,650-austin-tx-5ZbPMF/"
2150,78746,UT Austin,3.88 miles,"1741 Spyglass Dr #2-202, Austin, TX 78746",2,2,942,2267,zillow.com/homedetails/1741-Spyglass-Dr-2-202-Austin-TX-78746/29324696_zpid/
1850,78735,UT Austin,9.91 miles,"8715 W Highway 71, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/amli-covered-bridge/65crMx/
3484,78701,UT Austin,1.73 miles,"421 W 3rd St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/amli-on-2nd/5Xhsv2/
2325,78745,UT Austin,5.19 miles,"4361 S Congress Ave, Austin, TX",2,2,,,zillow.com/b/4361-s-congress-ave-austin-tx-9mgSHm/
2350,78731,UT Austin,3.46 miles,"5326 Balcones Dr APT B, Austin, TX 78731",2,2,1000,2250,zillow.com/homedetails/5326-Balcones-Dr-APT-B-Austin-TX-78731/29344316_zpid/
2343,78758,UT Austin,7.02 miles,"2511 W Braker Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-copeland/BMTsxN/
1920,78705,UT Austin,0.6 miles,"Texan Pearl, 2515 Pearl St, Austin, TX 78705",2,2,,,zillow.com/homedetails/2515-Pearl-St-B4DE92F08-Austin-TX-78705/2055232557_zpid/
1840,78746,UT Austin,4.47 miles,"3050 Tamarron Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/cliffs-at-barton-creek/5Xht2x/
2117,78758,UT Austin,7.29 miles,"11400 Domain Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/residences-at-the-domain/5Xht9M/
1710,78728,UT Austin,12.45 miles,"15450 Fm 1325, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/preserve-at-rolling-oaks/5Xht6m/
2777,78758,UT Austin,7.4 miles,"2618 Kramer Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/esperanza-domain/BMFQgC/
1895,78741,UT Austin,3.82 miles,"2435 E Riverside Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/brixton-south-shore/9T5dtV/
1615,78759,UT Austin,7.1 miles,"9009 Great Hills Trl, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/tramor-at-the-hills/5XhtDK/
2020,78731,UT Austin,4.3 miles,"5811 Mesa Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-park-mesa/5Xht8p/
1300,78705,UT Austin,0.86 miles,"2500 Longview St, Austin, TX 78705",2,2,900,,zillow.com/homedetails/2500-Longview-St-Austin-TX-78705/2055966767_zpid/
1690,78726,UT Austin,11.8 miles,"9807 N Fm 620 Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-trails-at-canyon-creek/5Xhsxv/
2150,78747,UT Austin,12.58 miles,"11733 Lago De Garda Dr, Austin, TX 78747",2,2,1350,2199,zillow.com/homedetails/11733-Lago-De-Garda-Dr-Austin-TX-78747/331630317_zpid/
3630,78752,UT Austin,3.04 miles,"6419 Airport Blvd FLOOR 4-ID200, Austin, TX 78752",2,2,1098,,zillow.com/homedetails/6419-Airport-Blvd-FLOOR-4-ID200-Austin-TX-78752/2055240839_zpid/
2010,78751,UT Austin,2.31 miles,"5406 Middle Fiskville Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/flora/9LT3Lx/
2328,78704,UT Austin,2.38 miles,"127 E Riverside Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/crescent/5Xht3Y/
1725,78745,UT Austin,8.74 miles,"8515 Brodie Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-vista-on-brodie/5XhtFw/
3230,78701,UT Austin,1.78 miles,"101 Colorado St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/ashton-austin/5Xhsw2/
1914,78735,UT Austin,8.51 miles,"7601 Rialto Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/lantana-hills/5Xhswx/
1658,78759,UT Austin,10.27 miles,"8585 Spicewood Springs Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/terrazzo/5XhtCj/
2790,78735,UT Austin,9.58 miles,"8637 Mountain Crest Dr, Austin, TX 78735",2,2,1713,2895,zillow.com/homedetails/8637-Mountain-Crest-Dr-Austin-TX-78735/29323516_zpid/
1786,78727,UT Austin,10.06 miles,"5705 Diehl Trl, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/dk-riata/B6gfND/
1415,78750,UT Austin,10.44 miles,"8312 Fathom Cir, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
5475,78704,UT Austin,2.32 miles,"1155 Barton Springs Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/1155-barton-springs/B6n7qp/
1495,78759,UT Austin,8.56 miles,"4304 Acropolis Ct APT C, Austin, TX 78759",2,2,1100,1694,zillow.com/homedetails/4304-Acropolis-Ct-APT-C-Austin-TX-78759/2092600339_zpid/
1986,78747,UT Austin,9.58 miles,"9005 Alderman Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bridge-at-goodnight-ranch/BPHv39/
1765,78723,UT Austin,2.89 miles,"5900 Cameron Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/highgrove/9LRjRJ/
2118,78734,UT Austin,14.03 miles,"2208 N Fm 620 Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/travis-at-the-lake/Bs7fsn/
4085,78701,UT Austin,1.61 miles,"401 Guadalupe St, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/gables-republic-square/5Yy9S3/
1649,78753,UT Austin,9.16 miles,"12800 Center Lake Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-bridge-at-tech-ridge/5Xht2r/
2000,78705,UT Austin,0.64 miles,"3016 Guadalupe St, Austin, TX",2,2,,,zillow.com/b/3016-guadalupe-st-austin-tx-5XjfM6/
1508,78729,UT Austin,10.47 miles,"6263 McNeil Dr, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/maa-quarry-oaks/5XhswS/
1696,78757,UT Austin,5.27 miles,"2601 Penny Lane 1, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/abbey-road/5XhstQ/
1468,78723,UT Austin,2.75 miles,"5700 Cameron Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/tides-at-mueller/5Xhsz3/
1430,78759,UT Austin,8.49 miles,"3625 Duval Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/san-marin/5Xht8F/
1825,78705,UT Austin,0.57 miles,"2804 Rio Grande St, Austin, TX",2,2,,,zillow.com/b/westview-condominiums-austin-tx-5Xqzjr/
1709,78758,UT Austin,8.7 miles,"12349 Metric Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/camden-huntingdon/5Xhstt/
1900,78705,UT Austin,0.79 miles,"2408 Leon St APT 315, Austin, TX 78705",2,2,891,1898,zillow.com/homedetails/2408-Leon-St-APT-315-Austin-TX-78705/2087105225_zpid/
2055,78728,UT Austin,13.11 miles,"16304 Fm 1325, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/bellrock-la-frontera/BzHQSt/
1613,78750,UT Austin,9.63 miles,"13355 Us Highway 183 S, Austin, TX",2,2,,,zillow.com/b/toscana-apartments-austin-tx-BT4msB/
1650,78758,UT Austin,8.79 miles,"1704 Shag Bark Trl, Austin, TX 78758",2,2,2244,2753,zillow.com/homedetails/1704-Shag-Bark-Trl-Austin-TX-78758/29440034_zpid/
3046,78752,UT Austin,3.82 miles,"AVE Austin North Lamar, 7400 N Lamar Blvd #2505, Austin, TX 78752",2,2,1283,2964,zillow.com/apartments/austin-tx/ave-austin-north-lamar/633sgm/
1690,78735,UT Austin,9.57 miles,"8600 State Highway 71, Austin, TX",2,2,,,zillow.com/b/callista-hill-country-apartments-austin-tx-5Xt3wc/
1809,78729,UT Austin,13.07 miles,"9826 N Lake Creek Pkwy, Austin, TX",2,2,,,zillow.com/b/bexley-at-whitestone-austin-tx-5jCjYV/
1325,78758,UT Austin,6.03 miles,"1200 Mearns Meadow Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/ascent-at-quail-creek/5Xht9p/
1800,78751,UT Austin,2.17 miles,"5200 N Lamar Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/summit-at-hyde-park/5Xht4c/
1895,78754,UT Austin,8.77 miles,"12408 Dessau Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/altair-tech-ridge/BSstQ6/
2282,78759,UT Austin,8.36 miles,"3201 Duval Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/mesa-verde/5Xht6x/
3095,78704,UT Austin,2.64 miles,"809 S Lamar Blvd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/windsor-south-lamar/5hJBQr/
1439,78741,UT Austin,4.07 miles,"2317 S Pleasant Valley Rd, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/trio/5XhsvH/
2800,78758,UT Austin,7.69 miles,"11310 Domain Dr FLOOR 1-ID204, Austin, TX 78758",2,2,1230,,zillow.com/homedetails/11310-Domain-Dr-FLOOR-1-ID204-Austin-TX-78758/2056052288_zpid/
2850,78759,UT Austin,6.87 miles,"9605 Research Blvd FLOOR 3-ID126, Austin, TX 78759",2,2,994,2256,zillow.com/homedetails/9605-Research-Blvd-FLOOR-3-ID126-Austin-TX-78759/2058284080_zpid/
1863,78746,UT Austin,3.65 miles,"2901 Barton Skyw, Austin, TX",2,2,,,zillow.com/b/maa-barton-skyway-austin-tx-BgxqPy/
2100,78704,UT Austin,3.82 miles,"2501 Thornton Rd, Austin, TX",2,2,,,zillow.com/b/thornton-flats-austin-tx-9kC75n/
1366,78758,UT Austin,8.18 miles,"2600 Gracy Farms Ln, Austin, TX",2,2,,,zillow.com/apartments/austin-tx/the-village-at-gracy-farms/5XhtFh/
